Type;Name;Version;purl;Supplier;Website;Source;Description;Licenses;Direct Dependency of;SHA-512 Hash;BomRef
library;event-target-shim;5.0.1;pkg:npm/event-target-shim@5.0.1;;https://www.npmjs.com/package/event-target-shim;https://registry.npmjs.org/event-target-shim/-/event-target-shim-5.0.1.tgz;;MIT;;2f1498161fa40eb0b9df6b8d04d2ca85493b2fed95fad607a533fccc5e639d6010168eb4cad388c4d9bd8ff6f9f64cbbe5615b1777acc3ca10e8d1305e222983;8e5beca6-c14b-4c55-9cd6-98dc08aa2837
library;execa;9.6.1;pkg:npm/execa@9.6.1;;https://www.npmjs.com/package/execa;https://registry.npmjs.org/execa/-/execa-9.6.1.tgz;;MIT;;b2fffa480bfc3f75ce6e470032317597f881f91539fb78be3a14ccb412a1fc947c9d16a5e733023d4ea4b803fbe9565937eb3c27a61a48a2cfbed3cdaad5e3ef;505f5c4b-c3d4-4e74-8023-f130f5efa4bc
library;expect-type;1.3.0;pkg:npm/expect-type@1.3.0;;https://www.npmjs.com/package/expect-type;https://registry.npmjs.org/expect-type/-/expect-type-1.3.0.tgz;;Apache-2.0;;bf01f24521d991f81052a7d41e675c6b8d61eef33acefe699ab46fbc85ff3e69ec5abf2b1348cacffe700d100756d52873185000488ce98164536c54d3b8929b;b88daa5f-59bc-40ef-b283-f91085840d3a
library;fast-deep-equal;3.1.3;pkg:npm/fast-deep-equal@3.1.3;;https://www.npmjs.com/package/fast-deep-equal;https://registry.npmjs.org/fast-deep-equal/-/fast-deep-equal-3.1.3.tgz;;MIT;;4781d0c3eddf0c767ce9fc1d3f642686390d9a92294c205254658520dad3c9ed86e8d8976682d922a9f82394f140f414bbb295d11ca2b1512b5a6b658e801f99;7660aba5-a537-4ed7-abd5-aeac52aa073f
library;fast-equals;5.2.2;pkg:npm/fast-equals@5.2.2;;https://www.npmjs.com/package/fast-equals;https://registry.npmjs.org/fast-equals/-/fast-equals-5.2.2.tgz;;MIT;;5896ec2817b9ef01e98752a93cae27bd20896efc85ced04e4b3673f3ad568b7dc3e449c1e546885356ffd00676a876ac21b597c9af409dddc141374b5d9151c5;9389380a-0005-48b8-8390-142dffe8be89
library;fast-json-stable-stringify;2.1.0;pkg:npm/fast-json-stable-stringify@2.1.0;;https://www.npmjs.com/package/fast-json-stable-stringify;https://registry.npmjs.org/fast-json-stable-stringify/-/fast-json-stable-stringify-2.1.0.tgz;;MIT;;edf48f2619cdfccad9ed9c2a6b32e719caf12cada1f8bc0fcd81d25f80c77fbe8c97a237abda04143048748e66bc86a4d3c3659d88b3216aa9da8822bc537c56;443aa795-48b3-45b2-9885-5f1a5908aebd
library;fast-levenshtein;2.0.6;pkg:npm/fast-levenshtein@2.0.6;;https://www.npmjs.com/package/fast-levenshtein;https://registry.npmjs.org/fast-levenshtein/-/fast-levenshtein-2.0.6.tgz;;MIT;;2c175c54277407d3a48db92a5c00496434a04d9f6b7acd8f8d57fd5f0a6b9f13c7b13c961d3479d4ad75666cf5bff48d25c331356cf9a4b41ecdab5dff89ad2a;11046b92-74e9-4990-ab16-b56f5b76b3fc
library;fast-redact;3.5.0;pkg:npm/fast-redact@3.5.0;;https://www.npmjs.com/package/fast-redact;https://registry.npmjs.org/fast-redact/-/fast-redact-3.5.0.tgz;;MIT;;a1144e03704e46446f1158880dc89fe3025e393dec6bcf97166519e2bcbaf603dcc9d435f1861c667dae5b82bc172192cc295190cf47b18d51e46b328e2b1b52;b2f3a3b6-92e8-4d71-ae16-12adff89c47d
library;fdir;6.5.0;pkg:npm/fdir@6.5.0;;https://www.npmjs.com/package/fdir;https://registry.npmjs.org/fdir/-/fdir-6.5.0.tgz;;MIT;;211aa5479d0d84fb432c66d7b5e2c0728467f94dc646d2ef8c4514210510cb246a9bcc0c041017b89fe8841a4dde857f224d3946603408a475cd96510429c075;7c341e29-077d-4539-b645-d6eeba54c9aa
library;@figspec/components;1.0.3;pkg:npm/%40figspec/components@1.0.3;@figspec;https://www.npmjs.com/package/@figspec/components;https://registry.npmjs.org/@figspec/components/-/components-1.0.3.tgz;;MIT;;2d0ae5542f3b1e82b0bffc1df9b14d1bdff5d1b978a5cbd973f35cee5ec50ca21780de493dcd79e28600cc74f43ea9e1a0f8af092d3e938187c84bc028a0d8d5;e163221e-28a9-42f0-9239-573c71ba0fd9
library;@figspec/react;1.0.4;pkg:npm/%40figspec/react@1.0.4;@figspec;https://www.npmjs.com/package/@figspec/react;https://registry.npmjs.org/@figspec/react/-/react-1.0.4.tgz;;MIT;;1faf2a00625f264184c85e670cdbad6887a608c2664c6e72f0b4a963d3edfe8bd8e59d8f834929f43d3f3c6bc306d4f14831311bb5acc98637d284adc7477986;9c7790c5-081b-435d-b3a9-e653c2ab727a
library;figures;6.1.0;pkg:npm/figures@6.1.0;;https://www.npmjs.com/package/figures;https://registry.npmjs.org/figures/-/figures-6.1.0.tgz;;MIT;;babb67cb49f8b329317ffa61896c9f374fb4f0444429cdca56ba5d8a6eee956c7ac86fa206cb292f3a0d5fe4e2bb0c78c4c2c9a6f9f9ffb524f32e3afd9efb7e;8cdc199e-7dfd-4708-8a32-ae58e799e3aa
library;file-entry-cache;8.0.0;pkg:npm/file-entry-cache@8.0.0;;https://www.npmjs.com/package/file-entry-cache;https://registry.npmjs.org/file-entry-cache/-/file-entry-cache-8.0.0.tgz;;MIT;;80332885daaf0390e254102b69fe36a535eada647e0e44311fa0af70c81612f546e843206f2503e44b4a5dbf87317f57be5fc9f9a9ec3045641769caa26d3503;488a6eb1-3c73-468f-9263-6ebcc4f5f683
library;find-up;5.0.0;pkg:npm/find-up@5.0.0;;https://www.npmjs.com/package/find-up;https://registry.npmjs.org/find-up/-/find-up-5.0.0.tgz;;MIT;;0e437a3d1a950ece706ee0d52fa2889a5460c9665513d97516a9ea2086a991f15861969ef4ef59d8ff41771919e5e631c0e39f9913824df46981cae101eaccf8;42852625-bc5f-4a70-8d41-39814ce2f3e0
library;flat-cache;4.0.1;pkg:npm/flat-cache@4.0.1;;https://www.npmjs.com/package/flat-cache;https://registry.npmjs.org/flat-cache/-/flat-cache-4.0.1.tgz;;MIT;;6da5d0eb3e84a8659540700fb0b48782ffdf4438d318a6739efdff69660b5b0a411036607d664a828941019b8dbbf38a96630fb4931856fbd19b467a4d5eb91a;f681c736-6ff5-4162-be41-ebdbd9d3cdff
library;flatted;3.4.2;pkg:npm/flatted@3.4.2;;https://www.npmjs.com/package/flatted;https://registry.npmjs.org/flatted/-/flatted-3.4.2.tgz;;ISC;;286065ccc649e373ca7cab8f18316da84b0396889b1538cbbbb574efee54442988e3fd8791fcab591b1559f12fda4884a598bcb38dd18d1b16cebe51a55504ea;4d2d9131-ad98-481a-9a88-61f59cf2a672
library;@fontsource-variable/roboto;5.2.6;pkg:npm/%40fontsource-variable/roboto@5.2.6;@fontsource-variable;https://www.npmjs.com/package/@fontsource-variable/roboto;https://registry.npmjs.org/@fontsource-variable/roboto/-/roboto-5.2.6.tgz;;OFL-1.1;;0196edb74aab8d77f52584c8f7039381d7a12ddbb91f5d1609626d6f2e19dfbef11d8a97a14eaf9be57a3f3f2e34dc739e51b09c416d5a9a201e9f724ce93a38;1411bde7-8ff2-4507-9cde-fc9b3970df32
library;@fontsource-variable/roboto-mono;5.2.6;pkg:npm/%40fontsource-variable/roboto-mono@5.2.6;@fontsource-variable;https://www.npmjs.com/package/@fontsource-variable/roboto-mono;https://registry.npmjs.org/@fontsource-variable/roboto-mono/-/roboto-mono-5.2.6.tgz;;OFL-1.1;;d46ff158f4d041aa75494da3cf8041ac3891a05809abd490ad166c7eea58913637b841307063e5b355edc9569d71bc1fca5a4cd8df36956ac0efabcf87238410;071f726a-528c-4d1c-bb40-365997420c73
library;foreground-child;3.3.1;pkg:npm/foreground-child@3.3.1;;https://www.npmjs.com/package/foreground-child;https://registry.npmjs.org/foreground-child/-/foreground-child-3.3.1.tgz;;ISC;;efa29b49de0177a94f01c4159b77b0f352c3287078e9b7a93f719ce79f6b84b61db9e6959a6cc5bb60e7dc62efeb66b13f8e212d8eeb9314a9ddd48c666b2098;ba422b9f-fafe-4b54-88a5-9fbec1df084f
library;fraction.js;4.3.7;pkg:npm/fraction.js@4.3.7;;https://www.npmjs.com/package/fraction.js;https://registry.npmjs.org/fraction.js/-/fraction.js-4.3.7.tgz;;MIT;;5b87cff5cc422c41b9c7f9318bba0e90c13e32ff4a55d68127b8d3d84e5f1c268d6934d3003116ce6910861d6e51f6ff1813464d0c8cae8ecef2d3ceaf6fa737;c0408860-6923-4f0f-b6c1-82545dbcf3ae
library;fsevents;2.3.3;pkg:npm/fsevents@2.3.3;;https://www.npmjs.com/package/fsevents;https://registry.npmjs.org/fsevents/-/fsevents-2.3.3.tgz;;MIT;;948d1245bc38c66f1a77046cf10064ff40237cef99e26f2cf35267c24700401c12349b829e441eb5a38bdbab2d395de5e365eea72d0eec2c08cbac82561a26c0;64fd1931-8119-43d0-be84-58203cec9aa7
library;fs-extra;11.3.4;pkg:npm/fs-extra@11.3.4;;https://www.npmjs.com/package/fs-extra;https://registry.npmjs.org/fs-extra/-/fs-extra-11.3.4.tgz;;MIT;;9c960c83df0870cd0b504becdd6861e08da180b4a918e84160746b68c7c5521454ffe4251582681eddb00e9b4a120988195090e22bc9e5a2953bbf595f7db79c;72b67318-a538-4ad6-9b09-dbb7d5741652
library;function-bind;1.1.2;pkg:npm/function-bind@1.1.2;;https://www.npmjs.com/package/function-bind;https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz;;MIT;;80519bca020117afccb511d5fcd051821a890f579842022884237a71104869b59c9ea455169f36acab53c8674101937b30a2402d873ed6d09501d726625c5726;da9946e6-be75-4e5b-b099-33affed20161
library;gensync;1.0.0-beta.2;pkg:npm/gensync@1.0.0-beta.2;;https://www.npmjs.com/package/gensync;https://registry.npmjs.org/gensync/-/gensync-1.0.0-beta.2.tgz;;MIT;;2e1173a6d76445c53f266f945856bed85af65b84e1f7f35464270d2f1785994f5e6b0ca85034500a73c51a15667eb4e598b581c61091b92eac96df69465e2e21;5042602e-1acf-44ec-bf1e-27432641a39f
library;get-intrinsic;1.3.0;pkg:npm/get-intrinsic@1.3.0;;https://www.npmjs.com/package/get-intrinsic;https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.3.0.tgz;;MIT;;bcdc55a791bbac7e80f0ec602cf919c546afe3ec66101dd56694bb30401e4fd121850932aaad3a2ecd579b44dcc478b8427be3c167d923ddceb0ba5e7d312f1f;3b579dfe-0840-4dfd-a9fc-2c4724083d46
library;get-proto;1.0.1;pkg:npm/get-proto@1.0.1;;https://www.npmjs.com/package/get-proto;https://registry.npmjs.org/get-proto/-/get-proto-1.0.1.tgz;;MIT;;9622fcb05279414903f8ed32516561463d65fb728dfafb63480d79d98749713f7919ac8e9854afc4db796921b533d910d80e3a8f6153502092c59f2fcf2b6745;a7627db1-084d-41b0-a7db-457571cc9bda
library;get-stream;9.0.1;pkg:npm/get-stream@9.0.1;;https://www.npmjs.com/package/get-stream;https://registry.npmjs.org/get-stream/-/get-stream-9.0.1.tgz;;MIT;;669eea754c17b5afea7afbd02bc3edaafc3399f09ab1363701cedc9eb0659730156026e820f1d78cadd3b45083a68c1f2c8074e13488caa6f6e5fd04a8e0b208;37ab1d37-a012-4eb3-829c-6f71f39779f2
library;glob;10.5.0;pkg:npm/glob@10.5.0;;https://www.npmjs.com/package/glob;https://registry.npmjs.org/glob/-/glob-10.5.0.tgz;;ISC;;a914c946ebef9754631767ae99de6bed075f2b7c449030919d8f04eb229fdb53bc91e6e45f2718a60dabab4b82879ac6a98e317e3ad516d3755ea12a127785e1;d6de9d8a-7bbc-42e3-8107-741918775884
library;globals;14.0.0;pkg:npm/globals@14.0.0;;https://www.npmjs.com/package/globals;https://registry.npmjs.org/globals/-/globals-14.0.0.tgz;;MIT;;caee5c56be42676932221076f3b06cb0af3dfe7d108d55a1d63c0b2aef26a0dc1b47ac025ff8700a2a729aaec759d2b51fc0fe6e43a0317a6b03a7596d03a762;ba3bf9ae-0d75-4ac9-be08-32460bb23df0
library;globals;17.4.0;pkg:npm/globals@17.4.0;;https://www.npmjs.com/package/globals;https://registry.npmjs.org/globals/-/globals-17.4.0.tgz;;MIT;;e3d1450dc590b8f84ad6397f11e7a54635e821fd844c19a0e5b2dc52ac724b63d4fb7d1f5c3e59ba1ca87a113de122ec727a85a40322ee85fbacefe8ea26068a;8b04a2ee-6374-4d76-9131-81de8e5c0d33
library;glob-parent;6.0.2;pkg:npm/glob-parent@6.0.2;;https://www.npmjs.com/package/glob-parent;https://registry.npmjs.org/glob-parent/-/glob-parent-6.0.2.tgz;;ISC;;f37752a8ba5b9214248f09bece2768f4f9ce13d909563cefae5d15ac38a4a696f953b24c7b276682ed2b719f5d53a0c6460b7860488e7661724d704e6097837e;271e6340-3066-4f2c-8975-f037c141b1b4
library;google-protobuf;4.0.2;pkg:npm/google-protobuf@4.0.2;;https://www.npmjs.com/package/google-protobuf;https://registry.npmjs.org/google-protobuf/-/google-protobuf-4.0.2.tgz;;;;fbe5c559cfc5d2d52b1df69045d0c98b464c1af931f198d34ccf8574e5797f618ff64022b2da91e3709bb5904de8905d1f943b23b37ef026e90561ef084184e2;0ec73e6f-4d99-4471-83fa-53b1e43ad47e
library;gopd;1.2.0;pkg:npm/gopd@1.2.0;;https://www.npmjs.com/package/gopd;https://registry.npmjs.org/gopd/-/gopd-1.2.0.tgz;;MIT;;4a83310381cfebb35187d92c670b3d5670aad170202bac7baed594ce0c78b8a56e2bc1d28771892475afc176f29dfa9934605c8f784910b98d0db5717ac2c88f;9ca802ae-9767-4b40-aa6d-7331eef9f583
library;graceful-fs;4.2.11;pkg:npm/graceful-fs@4.2.11;;https://www.npmjs.com/package/graceful-fs;https://registry.npmjs.org/graceful-fs/-/graceful-fs-4.2.11.tgz;;ISC;;fa91d2f0becdd03b7ca2e37f8b854b73ace99b215a2435b20794bd6763d519f92da5b12e528bbb6a64408a33b2e8816230e70ed906c203df34ef2eefb0e3a1f4;1f2057fd-5664-4234-bc1c-400710ac8fdf
library;grpc-web;1.2.1;pkg:npm/grpc-web@1.2.1;;https://www.npmjs.com/package/grpc-web;https://registry.npmjs.org/grpc-web/-/grpc-web-1.2.1.tgz;;Apache-2.0;;976443cbf112b614b45fbe467a07b00dbb329c320deb8c38a9c336a60af07aacd00442abbcad1e91095e71db4bf73d5407f3e35bfa58d0dc62acc9d24f0e8ec5;8dc1986f-5f0c-4c89-a38d-0bbcfc62da09
library;has-flag;4.0.0;pkg:npm/has-flag@4.0.0;;https://www.npmjs.com/package/has-flag;https://registry.npmjs.org/has-flag/-/has-flag-4.0.0.tgz;;MIT;;5763d0e4d79f5a5440cef5249108467bdc8123ea80507ee007b0aa4e07918e058d2c428a35a87acc72aa752da0faa4b581657bd3ce7169a6b932902b3f328c8f;9844eac3-3e17-4fa6-bfc4-86315cda5ec3
library;hash-sum;2.0.0;pkg:npm/hash-sum@2.0.0;;https://www.npmjs.com/package/hash-sum;https://registry.npmjs.org/hash-sum/-/hash-sum-2.0.0.tgz;;MIT;;e505bd8f0aa660a25ea2675102d57ee5dd21747131af4295e41ee6c8896970673512f81738f7e7e5104bcd1594673da5263917f3cd8d9491f99db700f31eb09f;747ab1bd-3261-4d80-9df5-a9e954b15c24
library;hasown;2.0.2;pkg:npm/hasown@2.0.2;;https://www.npmjs.com/package/hasown;https://registry.npmjs.org/hasown/-/hasown-2.0.2.tgz;;MIT;;120564439ea6090230987a65cf4cc909482ee1d4d4d16574c1218ae890a7fa0212a63d325e1d7ca506a2243226ca69a8f4e9e941d5606bb3208a153d8c7ab2e8;78be8eea-26a9-4291-914e-00e29f12d905
library;has-symbols;1.1.0;pkg:npm/has-symbols@1.1.0;;https://www.npmjs.com/package/has-symbols;https://registry.npmjs.org/has-symbols/-/has-symbols-1.1.0.tgz;;MIT;;ab11c863440051b152f6fbf65820a1be88cde87fc88130c6a3516bfe1e8f457e879b5e66482601a9fcb7909f4561a13be5502c23d973f6b5bd4e83e58eef25cf;7c550868-8eed-4cde-a6e9-320e01195361
library;has-tostringtag;1.0.2;pkg:npm/has-tostringtag@1.0.2;;https://www.npmjs.com/package/has-tostringtag;https://registry.npmjs.org/has-tostringtag/-/has-tostringtag-1.0.2.tgz;;MIT;;860982d88c9c028435068b2cc21000f1167856a2ae1a306241c2279cee9189ef23be716ce5e12e763ef0ea9165eed661f9ed0a5fd5a0aefbeca807da834ca4b3;a3e9f562-f4a9-41c8-9cd7-1aef8666308e
library;he;1.2.0;pkg:npm/he@1.2.0;;https://www.npmjs.com/package/he;https://registry.npmjs.org/he/-/he-1.2.0.tgz;;MIT;;31f3e14713990ca7df86d5791d4de8133f9e1cfbb4672db4d6331a3554b6f9558907d282b4b44697604ce068c4f8d77337cf6d4bd85184da4a0ff715b7611ae9;809f5866-dd01-4c4d-afe5-ee9d9f4b2f37
library;hookable;5.5.3;pkg:npm/hookable@5.5.3;;https://www.npmjs.com/package/hookable;https://registry.npmjs.org/hookable/-/hookable-5.5.3.tgz;;MIT;;c084e9bb8519d357b444f6e435871adb97c2c6fac1793a322dbcf7b089fb812a191b97bba858dbae44c0777717485d274db018e2c30a7de3efb06ca476cb016f;921175d3-a097-473a-949d-92e69144db0a
library;html-encoding-sniffer;4.0.0;pkg:npm/html-encoding-sniffer@4.0.0;;https://www.npmjs.com/package/html-encoding-sniffer;https://registry.npmjs.org/html-encoding-sniffer/-/html-encoding-sniffer-4.0.0.tgz;;MIT;;3cd971298993ff70b398e4c2894709b660cb0bee655cc2d6deb48b87a676cceb5bc565b415bb61a316efa429a1387882ceb6263898cad0c6dee26c5581872898;89cd6d97-a12b-47e0-8abe-ebc5e8c2a5be
library;html-escaper;2.0.2;pkg:npm/html-escaper@2.0.2;;https://www.npmjs.com/package/html-escaper;https://registry.npmjs.org/html-escaper/-/html-escaper-2.0.2.tgz;;MIT;;d75b32e83cc30b46c9233d3c2b8da9e6fd3a11bfe9e3f3bf9b947cdeb54001d8f47689e1db352243106060f2159c5ad47ad92df95055fc8330ca859eb445a7bc;be8a08f0-7f8d-4fc7-b7a2-bf70f8a7e2ac
library;http-proxy-agent;7.0.2;pkg:npm/http-proxy-agent@7.0.2;;https://www.npmjs.com/package/http-proxy-agent;https://registry.npmjs.org/http-proxy-agent/-/http-proxy-agent-7.0.2.tgz;;MIT;;56aa71b8f434f403c9010be55c4ecda0c33c12bf27eff250d448310ee33c62472a1956268f6b45787ad7e8135dd21bcb3d199769f0f387c45ecc7f9d7b184067;0103b4c9-c3d3-4831-86a5-adff258bdfdb
library;https-proxy-agent;7.0.6;pkg:npm/https-proxy-agent@7.0.6;;https://www.npmjs.com/package/https-proxy-agent;https://registry.npmjs.org/https-proxy-agent/-/https-proxy-agent-7.0.6.tgz;;MIT;;6de1976fa0c70160b4ccc20d253ba0f2d4d49a9dcf3ae9cefd2471ee8daf0f9f2aff18a914fa74ad11ef6c3920a9e72d5444885c0de7379937befdaec79880dd;6d3f1be9-b0a7-4364-b7fd-e6efc218355a
library;@humanfs/core;0.19.1;pkg:npm/%40humanfs/core@0.19.1;@humanfs;https://www.npmjs.com/package/@humanfs/core;https://registry.npmjs.org/@humanfs/core/-/core-0.19.1.tgz;;Apache-2.0;;894f9718de2537d82b4d704a380b8cfe5413ca47c0aed3546334b0569e399087291cb47e43b3482567deaad4baf17fae3120ba75f0ee49f72a15a55aea5a632a;dd3cc139-3165-4d49-8dc1-de8cb073086e
library;@humanfs/node;0.16.7;pkg:npm/%40humanfs/node@0.16.7;@humanfs;https://www.npmjs.com/package/@humanfs/node;https://registry.npmjs.org/@humanfs/node/-/node-0.16.7.tgz;;Apache-2.0;;688ab4245e39000179454cee2e7f6fbb375482cf2dac814a07ea8ccc0fc6f7ac0dd7fd85ff2a95ff221dbd59da03cb13e26d7de36636dc05bfa7cc391d20756f;0e984dac-a2e8-4c09-910f-7ffdf74d7c9f
library;human-signals;8.0.1;pkg:npm/human-signals@8.0.1;;https://www.npmjs.com/package/human-signals;https://registry.npmjs.org/human-signals/-/human-signals-8.0.1.tgz;;Apache-2.0;;604245125da764cb0aed966156af341c4c86978878105444022efbd5ce23c3c4180ab66bae333c55cd92ecbda9feac561c8cd6bb9e660d8c0dcf4445c457d899;221f701f-21b8-4cb9-a100-990a6edae5bd
library;@humanwhocodes/module-importer;1.0.1;pkg:npm/%40humanwhocodes/module-importer@1.0.1;@humanwhocodes;https://www.npmjs.com/package/@humanwhocodes/module-importer;https://registry.npmjs.org/@humanwhocodes/module-importer/-/module-importer-1.0.1.tgz;;Apache-2.0;;b3eeebca5cde901a1f250237c23c6139cea491691a19443f4201005d7b1c969ecd8020842258c3fd43ef7120100878f5bfcb8805f877bc3510d08bcf6d713486;2cb81476-f04c-4d6d-943e-23a0711655a2
library;@humanwhocodes/retry;0.4.3;pkg:npm/%40humanwhocodes/retry@0.4.3;@humanwhocodes;https://www.npmjs.com/package/@humanwhocodes/retry;https://registry.npmjs.org/@humanwhocodes/retry/-/retry-0.4.3.tgz;;Apache-2.0;;ea39190fb84c4f2581646626476f338b730f76b5258f1f5fc56c1518ab4a4719acb28dc65976ea84c44c514b577f18f50e06f8de4736cefeefa773b38c84ddb2;ae7a7232-cd18-4824-8cc5-ea0774703a75
library;iconv-lite;0.6.3;pkg:npm/iconv-lite@0.6.3;;https://www.npmjs.com/package/iconv-lite;https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.6.3.tgz;;MIT;;4cd01257e26a1c6e60b52e3e0a90491c242ef263c8d1d9a7780226d864e3ebc80a5a59a31c422ae268467f9b4b9b56ad22550b271cb9ff9a65302db1dfb8aa37;4553a2d5-55bd-489b-94b8-5572672fda0a
library;ieee754;1.2.1;pkg:npm/ieee754@1.2.1;;https://www.npmjs.com/package/ieee754;https://registry.npmjs.org/ieee754/-/ieee754-1.2.1.tgz;;BSD-3-Clause;;a365338b823f6ee41bbca7abf22ec7816be9a31b9ebaa8fb4ecd940ab1d46290436a6286ffc0394a3596d1757a7126d00193ccdf1ae58e4ede3996714068b605;8aedd931-06d2-4aca-bcea-2c33e949fe8c
library;ignore;7.0.5;pkg:npm/ignore@7.0.5;;https://www.npmjs.com/package/ignore;https://registry.npmjs.org/ignore/-/ignore-7.0.5.tgz;;MIT;;7a104cd6abe0750d678402fb2e98d992c9bb5f9c9841cdb2d41f40b38c8902726344e9f5338e3c07200216dce315ded0c02f8c5040cb280153dc2907383e1e18;75080b39-6b18-48c7-adc5-6e6ab10c7f79
library;ignore;5.3.2;pkg:npm/ignore@5.3.2;;https://www.npmjs.com/package/ignore;https://registry.npmjs.org/ignore/-/ignore-5.3.2.tgz;;MIT;;1d239daf9320df324cb410b3f0447eca5fd0a8955601c71adaf6f6dcd44376edd843f64f9a70c1b326fe095a491da5eee79505d078767c731684a7b64d8634c6;676c2926-0216-4691-9c45-3b205c0e2a62
library;immutable;5.1.5;pkg:npm/immutable@5.1.5;;https://www.npmjs.com/package/immutable;https://registry.npmjs.org/immutable/-/immutable-5.1.5.tgz;;MIT;;55dfda4025fe026398036d4e25cef645ab96df4c82fedc2ec484e8168569d082141266c63afa4af7a7b9b9cca643d350bb94f7409a2949f7f9afaae8d890ec15;f9c7f9d7-c2e6-4139-82f7-6fc931ab9505
library;import-fresh;3.3.1;pkg:npm/import-fresh@3.3.1;;https://www.npmjs.com/package/import-fresh;https://registry.npmjs.org/import-fresh/-/import-fresh-3.3.1.tgz;;MIT;;cca9017a30db765fb947bc9273a8b359018a27f36a641e263f5fec6ec494bb5d9e171577e8af7c331cc4964eb3c3e2e88bd66afb281e76ea925daa6b87a882f8;9cb3f536-2241-42df-834b-08b5ef7a12c4
library;imurmurhash;0.1.4;pkg:npm/imurmurhash@0.1.4;;https://www.npmjs.com/package/imurmurhash;https://registry.npmjs.org/imurmurhash/-/imurmurhash-0.1.4.tgz;;MIT;;2650ea09dc42c3a85ab79eb647795696369a3d6a96e18c6a4092cb5411da4818c5e48571fa3520c9d158bf93a5557b14d87f66c59712b9d1902a8158310ede7e;e97c69e3-75a3-40b3-a841-a4dddd8b3028
library;indent-string;4.0.0;pkg:npm/indent-string@4.0.0;;https://www.npmjs.com/package/indent-string;https://registry.npmjs.org/indent-string/-/indent-string-4.0.0.tgz;;MIT;;88b5179396b69eb34c61478e1438fa61df2b9ce7f6c5417b2bc7127d7c3f1f8ee3dc16a2c0140645e01c39a06df9c88442812415eb77653ac312984450007df3;b1b1ad25-8b83-4d82-89b7-afaf5be7463f
library;ini;1.3.8;pkg:npm/ini@1.3.8;;https://www.npmjs.com/package/ini;https://registry.npmjs.org/ini/-/ini-1.3.8.tgz;;ISC;;4e1ece281d2e5b0df540da9d1489afc5b4a530f35d0f48ce3b4b53839a10eab6045d7dc293c2c01e5c2ad973bef1bc9e285a653216759279468cc60179096a6d;ed0e8b5d-9b6f-4b41-af92-789b8291def9
library;interface;1.0.0;pkg:npm/proto-interfaces@1.0.0;;https://www.npmjs.com/package/proto-interfaces;https://registry.npmjs.org/proto-interfaces/-/proto-interfaces-1.0.0.tgz;;;;;c94585e4-0466-47c0-baae-3393ff3bf256
library;@intlify/core-base;9.14.5;pkg:npm/%40intlify/core-base@9.14.5;@intlify;https://www.npmjs.com/package/@intlify/core-base;https://registry.npmjs.org/@intlify/core-base/-/core-base-9.14.5.tgz;;MIT;;84465716ff2f93c60ab2614eeefa423ea71c7a9263ef1345f264ce83a175b8e7f9ddeefb18a046789ffd86a28c4fa0397ab031389a54ddf2729ef7a29bd36d67;b95dd4b3-923b-4735-b267-2cd9453319d3
library;@intlify/message-compiler;9.14.5;pkg:npm/%40intlify/message-compiler@9.14.5;@intlify;https://www.npmjs.com/package/@intlify/message-compiler;https://registry.npmjs.org/@intlify/message-compiler/-/message-compiler-9.14.5.tgz;;MIT;;598eed10e744b4af6b85faf6bb022182e93ebff07302673adda24781a901044e3e2e293813ff38a6f0e964956022d2d6048cc15dfe1a4ada92ad9613859247e7;f5e553a6-bdd1-453c-9b67-d6928830af1f
library;@intlify/shared;9.14.5;pkg:npm/%40intlify/shared@9.14.5;@intlify;https://www.npmjs.com/package/@intlify/shared;https://registry.npmjs.org/@intlify/shared/-/shared-9.14.5.tgz;;MIT;;5a2296b8bf7f16550adf27d0dae223a83ca9b3da15c9108045bd33fdb4e7e735fa3d035f76a5a30bd9e6141012c561b95584a3130364f47094a374ed04ab4562;df64e1c6-abc1-4613-89fd-41255c4a0c64
library;@isaacs/cliui;8.0.2;pkg:npm/%40isaacs/cliui@8.0.2;@isaacs;https://www.npmjs.com/package/@isaacs/cliui;https://registry.npmjs.org/@isaacs/cliui/-/cliui-8.0.2.tgz;;ISC;;129c0e00a977b2f1b9e83cedce982c4bc3cb7aa59eb92224c418b175327e18c0d19a157ba3a19a4b661fd1dfd425aadf3b3d666a56fc355fac1e284f5b13dd2c;bdc1742b-73a4-4dc6-9d96-f1abdd87bdb0
library;is-core-module;2.16.1;pkg:npm/is-core-module@2.16.1;;https://www.npmjs.com/package/is-core-module;https://registry.npmjs.org/is-core-module/-/is-core-module-2.16.1.tgz;;MIT;;8fe3d29da455f932bc51b30ebb2f5c05fcc844fcba81d1ebe471b96e40f631ae06ca4e283ff8b515f48a3f10d7e3b4c31e691541f97a3cdca1aaaf908c7da9d3;c3fd1b8b-e2f0-4df7-a323-a21939a2f48c
library;is-docker;3.0.0;pkg:npm/is-docker@3.0.0;;https://www.npmjs.com/package/is-docker;https://registry.npmjs.org/is-docker/-/is-docker-3.0.0.tgz;;MIT;;3c9ba01862eee484b2403b49c4758649e9634d6f9ab0a09023ca9935ebe6c9584e16041b8225bd5fb260a2101608028c8d341aab1ef64afb01aaee20e9f18b6b;f6f852fb-8e3c-4b94-8918-a4ab1c67c928
